acao;evento;timestamp;tabela;origem;destino;mascara;gateway
+R;106313;86.011882562911;10;145.236.0.5;145.236.0.2;32;145.236.0.9
*R;106507;86.017502396976;23;145.236.0.18;145.236.0.2;32;145.236.0.5
*R;106507;86.017502396976;23;145.236.0.18;145.236.0.2;32;145.236.0.5
+R;106655;86.019139291613;24;145.236.0.19;145.236.0.2;32;145.236.0.18
*R;106825;86.020913361438;6;145.236.0.1;145.236.0.2;32;145.236.0.19
+R;107895;86.12582346611;10;145.236.0.5;145.236.0.15;32;145.236.0.9
+R;107910;86.125823769411;9;145.236.0.4;145.236.0.15;32;145.236.0.9
+R;108601;86.202083499096;8;145.236.0.3;145.236.0.2;32;145.236.0.2
*R;108667;86.202899671243;11;145.236.0.6;145.236.0.2;32;145.236.0.20
*R;109165;86.452917645466;10;145.236.0.5;145.236.0.15;32;145.236.0.6
*R;109235;86.454904572069;9;145.236.0.4;145.236.0.15;32;145.236.0.5
*R;109235;86.454904572069;9;145.236.0.4;145.236.0.15;32;145.236.0.5
+R;109245;86.454904861571;23;145.236.0.18;145.236.0.15;32;145.236.0.5
+R;109354;86.459037279417;24;145.236.0.19;145.236.0.15;32;145.236.0.18
+R;109359;86.45903729544;21;145.236.0.16;145.236.0.15;32;145.236.0.18
*R;109479;86.522126667318;25;145.236.0.20;145.236.0.2;32;145.236.0.3
*R;109479;86.522126667318;25;145.236.0.20;145.236.0.2;32;145.236.0.3
*R;109540;86.52260359231;11;145.236.0.6;145.236.0.2;32;145.236.0.15
*R;109550;86.522603758526;14;145.236.0.9;145.236.0.2;32;145.236.0.15
+R;109713;86.524152142118;9;145.236.0.4;145.236.0.2;32;145.236.0.5
*R;110125;86.931219940488;10;145.236.0.5;145.236.0.15;32;145.236.0.9
+R;110448;86.941795137868;22;145.236.0.17;145.236.0.15;32;145.236.0.16
+R;110453;86.941795189557;18;145.236.0.13;145.236.0.15;32;145.236.0.16
+R;110463;86.941795349708;16;145.236.0.11;145.236.0.15;32;145.236.0.16
+R;110468;86.941795452625;12;145.236.0.7;145.236.0.15;32;145.236.0.16
+R;110473;86.941795475474;19;145.236.0.14;145.236.0.15;32;145.236.0.16
+R;110478;86.941795506963;6;145.236.0.1;145.236.0.15;32;145.236.0.16
+R;110651;86.942630966491;15;145.236.0.10;145.236.0.15;32;145.236.0.17
+R;110656;86.942631182241;17;145.236.0.12;145.236.0.15;32;145.236.0.17
*R;111071;86.947069706067;23;145.236.0.18;145.236.0.1;32;145.236.0.16
*R;111240;86.958361957766;20;145.236.0.15;145.236.0.1;32;145.236.0.9
*R;111884;87.004459479411;14;145.236.0.9;145.236.0.2;32;145.236.0.20
*R;111884;87.004459479411;14;145.236.0.9;145.236.0.2;32;145.236.0.20
*R;111978;87.004792231774;25;145.236.0.20;145.236.0.1;32;145.236.0.9
*R;112070;87.005596871656;8;145.236.0.3;145.236.0.1;32;145.236.0.20
-R;114356;89.297160151858;19;145.236.0.14;145.236.0.2;32;145.236.0.2
-R;114357;89.297549827298;15;145.236.0.10;145.236.0.2;32;145.236.0.14
-R;114358;89.298214886799;21;145.236.0.16;145.236.0.2;32;145.236.0.11
-R;114813;90.197636961207;7;145.236.0.2;145.236.0.14;32;145.236.0.14
*R;115019;90.206026200635;20;145.236.0.15;145.236.0.2;32;145.236.0.3
*R;115019;90.206026200635;20;145.236.0.15;145.236.0.2;32;145.236.0.3
*R;115277;90.526753399668;11;145.236.0.6;145.236.0.2;32;145.236.0.20
*R;115277;90.526753399668;11;145.236.0.6;145.236.0.2;32;145.236.0.20
*R;115366;90.528395554026;10;145.236.0.5;145.236.0.2;32;145.236.0.6
*R;115366;90.528395554026;10;145.236.0.5;145.236.0.2;32;145.236.0.6
*R;115764;91.008706295971;10;145.236.0.5;145.236.0.2;32;145.236.0.9
*R;115876;91.010831421984;9;145.236.0.4;145.236.0.2;32;145.236.0.5
*R;115886;91.010831870128;23;145.236.0.18;145.236.0.2;32;145.236.0.5
+R;116001;91.012963963905;21;145.236.0.16;145.236.0.2;32;145.236.0.18
*R;116006;91.012964044107;24;145.236.0.19;145.236.0.2;32;145.236.0.18
*R;116677;91.642602575828;11;145.236.0.6;145.236.0.2;32;145.236.0.15
*R;116682;91.642602675208;14;145.236.0.9;145.236.0.2;32;145.236.0.15
+R;117041;91.652584044163;18;145.236.0.13;145.236.0.2;32;145.236.0.16
+R;117046;91.652584193141;22;145.236.0.17;145.236.0.2;32;145.236.0.16
+R;117056;91.652584269481;19;145.236.0.14;145.236.0.2;32;145.236.0.16
*R;117061;91.652584383851;16;145.236.0.11;145.236.0.2;32;145.236.0.16
*R;117061;91.652584383851;16;145.236.0.11;145.236.0.2;32;145.236.0.16
+R;117192;91.653392899314;17;145.236.0.12;145.236.0.2;32;145.236.0.11
*R;117202;91.653392933183;12;145.236.0.7;145.236.0.2;32;145.236.0.11
+R;117207;91.65339294566;15;145.236.0.10;145.236.0.2;32;145.236.0.11
*R;117245;91.65342527693;6;145.236.0.1;145.236.0.2;32;145.236.0.17
*R;117245;91.65342527693;6;145.236.0.1;145.236.0.2;32;145.236.0.17
+R;117602;91.656012401192;13;145.236.0.8;145.236.0.2;32;145.236.0.12
-R;118030;92.519455035138;18;145.236.0.13;145.236.0.10;32;145.236.0.10
-R;118031;92.519455277791;12;145.236.0.7;145.236.0.10;32;145.236.0.10
-R;118032;92.519455279004;16;145.236.0.11;145.236.0.10;32;145.236.0.10
-R;118033;92.519455301361;19;145.236.0.14;145.236.0.10;32;145.236.0.10
-R;118034;92.519455479575;13;145.236.0.8;145.236.0.10;32;145.236.0.10
*R;118468;92.656054176359;21;145.236.0.16;145.236.0.1;32;145.236.0.17
*R;118468;92.656054176359;21;145.236.0.16;145.236.0.1;32;145.236.0.17
*R;118657;92.657572640442;23;145.236.0.18;145.236.0.1;32;145.236.0.16
*R;118921;92.660977718768;10;145.236.0.5;145.236.0.1;32;145.236.0.18
*R;118974;92.665507903122;14;145.236.0.9;145.236.0.1;32;145.236.0.5
*R;119024;92.666005686955;20;145.236.0.15;145.236.0.1;32;145.236.0.9
*R;119090;92.668950122882;8;145.236.0.3;145.236.0.1;32;145.236.0.15
*R;119090;92.668950122882;8;145.236.0.3;145.236.0.1;32;145.236.0.15
*R;119140;92.66936088203;7;145.236.0.2;145.236.0.1;32;145.236.0.3
*R;119140;92.66936088203;7;145.236.0.2;145.236.0.1;32;145.236.0.3
-R;120086;93.003605813135;13;145.236.0.8;145.236.0.14;32;145.236.0.14
-R;120087;93.003778491697;23;145.236.0.18;145.236.0.17;32;145.236.0.17
-R;120088;93.006394230996;15;145.236.0.10;145.236.0.8;32;145.236.0.8
-R;120089;93.006394287226;19;145.236.0.14;145.236.0.8;32;145.236.0.8
-R;120635;93.296207172092;16;145.236.0.11;145.236.0.18;32;145.236.0.18
*R;121006;93.526587848832;9;145.236.0.4;145.236.0.2;32;145.236.0.9
*R;121006;93.526587848832;9;145.236.0.4;145.236.0.2;32;145.236.0.9
*R;121231;94.000681733113;25;145.236.0.20;145.236.0.2;32;145.236.0.2
*R;121231;94.000681733113;25;145.236.0.20;145.236.0.2;32;145.236.0.2
*R;121278;94.001685275601;20;145.236.0.15;145.236.0.2;32;145.236.0.20
*R;121288;94.001685550598;14;145.236.0.9;145.236.0.2;32;145.236.0.20
*R;121288;94.001685550598;14;145.236.0.9;145.236.0.2;32;145.236.0.20
*R;121293;94.001685552818;11;145.236.0.6;145.236.0.2;32;145.236.0.20
*R;121293;94.001685552818;11;145.236.0.6;145.236.0.2;32;145.236.0.20
*R;121358;94.002094368717;10;145.236.0.5;145.236.0.2;32;145.236.0.9
*R;121363;94.002094527598;9;145.236.0.4;145.236.0.2;32;145.236.0.9
*R;121417;94.003020565557;23;145.236.0.18;145.236.0.2;32;145.236.0.5
*R;121640;94.006461599158;21;145.236.0.16;145.236.0.2;32;145.236.0.18
*R;121645;94.006461710405;24;145.236.0.19;145.236.0.2;32;145.236.0.18
*R;121751;94.008033157522;18;145.236.0.13;145.236.0.2;32;145.236.0.16
*R;121761;94.008033363624;19;145.236.0.14;145.236.0.2;32;145.236.0.16
*R;121766;94.008033450774;22;145.236.0.17;145.236.0.2;32;145.236.0.16
*R;121776;94.008033597161;16;145.236.0.11;145.236.0.2;32;145.236.0.16
*R;121837;94.011681589733;6;145.236.0.1;145.236.0.2;32;145.236.0.19
*R;121837;94.011681589733;6;145.236.0.1;145.236.0.2;32;145.236.0.19
*R;121856;94.011681749503;15;145.236.0.10;145.236.0.2;32;145.236.0.19
*R;121856;94.011681749503;15;145.236.0.10;145.236.0.2;32;145.236.0.19
*R;121866;94.011681791448;12;145.236.0.7;145.236.0.2;32;145.236.0.19
*R;121866;94.011681791448;12;145.236.0.7;145.236.0.2;32;145.236.0.19
*R;121964;94.014218547743;23;145.236.0.18;145.236.0.1;32;145.236.0.19
*R;121964;94.014218547743;23;145.236.0.18;145.236.0.1;32;145.236.0.19
*R;122021;94.019503048405;10;145.236.0.5;145.236.0.1;32;145.236.0.18
*R;122068;94.020063983874;14;145.236.0.9;145.236.0.1;32;145.236.0.5
*R;122179;94.024324966113;7;145.236.0.2;145.236.0.1;32;145.236.0.20
*R;122179;94.024324966113;7;145.236.0.2;145.236.0.1;32;145.236.0.20
-R;122930;94.199544379503;23;145.236.0.18;145.236.0.11;32;145.236.0.11
-R;124114;96.116917288868;11;145.236.0.6;145.236.0.1;32;145.236.0.5
-R;124945;96.524763421677;14;145.236.0.9;145.236.0.18;32;145.236.0.18
-R;124946;96.524763429277;22;145.236.0.17;145.236.0.18;32;145.236.0.18
-R;124948;96.528050244281;23;145.236.0.18;145.236.0.9;32;145.236.0.9
-R;125038;96.997935065646;22;145.236.0.17;145.236.0.10;32;145.236.0.10
-R;125059;97.000460222889;15;145.236.0.10;145.236.0.16;32;145.236.0.16
*R;125191;97.200092828381;6;145.236.0.1;145.236.0.2;32;145.236.0.17
*R;125191;97.200092828381;6;145.236.0.1;145.236.0.2;32;145.236.0.17
*R;125333;97.203302407928;18;145.236.0.13;145.236.0.1;32;145.236.0.19
*R;125342;97.203302436493;21;145.236.0.16;145.236.0.1;32;145.236.0.19
*R;125352;97.203302530519;19;145.236.0.14;145.236.0.1;32;145.236.0.19
*R;125363;97.203302662666;15;145.236.0.10;145.236.0.1;32;145.236.0.19
*R;125551;97.204139843554;24;145.236.0.19;145.236.0.2;32;145.236.0.13
*R;125551;97.204139843554;24;145.236.0.19;145.236.0.2;32;145.236.0.13
+R;125632;97.205429993898;11;145.236.0.6;145.236.0.16;32;145.236.0.16
+R;125868;97.208978580194;9;145.236.0.4;145.236.0.16;32;145.236.0.18
+R;125878;97.208978683952;10;145.236.0.5;145.236.0.16;32;145.236.0.18
+R;125927;97.210725304426;20;145.236.0.15;145.236.0.16;32;145.236.0.6
+R;125932;97.210725495817;14;145.236.0.9;145.236.0.16;32;145.236.0.6
+R;125937;97.210725535104;25;145.236.0.20;145.236.0.16;32;145.236.0.6
+R;125942;97.210725767892;21;145.236.0.16;145.236.0.6;32;145.236.0.6
+R;125947;97.210725846535;18;145.236.0.13;145.236.0.6;32;145.236.0.6
+R;125952;97.210725866068;8;145.236.0.3;145.236.0.6;32;145.236.0.6
+R;125952;97.210725866068;8;145.236.0.3;145.236.0.16;32;145.236.0.6
+R;126637;97.529569029754;7;145.236.0.2;145.236.0.16;32;145.236.0.3
+R;126646;97.529569099565;14;145.236.0.9;145.236.0.3;32;145.236.0.3
+R;126651;97.529569102589;11;145.236.0.6;145.236.0.3;32;145.236.0.3
*R;126962;97.531970554845;11;145.236.0.6;145.236.0.2;32;145.236.0.3
*R;127114;97.535978349317;21;145.236.0.16;145.236.0.2;32;145.236.0.6
*R;127114;97.535978349317;21;145.236.0.16;145.236.0.2;32;145.236.0.6
-R;127358;97.638490386553;12;145.236.0.7;145.236.0.1;32;145.236.0.1
-R;127359;97.63970917671;18;145.236.0.13;145.236.0.17;32;145.236.0.17
-R;127360;97.639709562003;19;145.236.0.14;145.236.0.17;32;145.236.0.17
*R;127814;98.202620735882;17;145.236.0.12;145.236.0.2;32;145.236.0.2
*R;127814;98.202620735882;17;145.236.0.12;145.236.0.2;32;145.236.0.2
*R;127861;98.205555643658;25;145.236.0.20;145.236.0.2;32;145.236.0.3
*R;127861;98.205555643658;25;145.236.0.20;145.236.0.2;32;145.236.0.3
*R;127866;98.205555905284;20;145.236.0.15;145.236.0.2;32;145.236.0.3
*R;127881;98.205556090994;14;145.236.0.9;145.236.0.2;32;145.236.0.3
*R;127929;98.20723898422;16;145.236.0.11;145.236.0.2;32;145.236.0.12
*R;127929;98.20723898422;16;145.236.0.11;145.236.0.2;32;145.236.0.12
*R;127934;98.20723900035;13;145.236.0.8;145.236.0.2;32;145.236.0.12
*R;127939;98.207239114288;19;145.236.0.14;145.236.0.2;32;145.236.0.12
*R;127939;98.207239114288;19;145.236.0.14;145.236.0.2;32;145.236.0.12
*R;127944;98.207239163968;12;145.236.0.7;145.236.0.2;32;145.236.0.12
*R;127944;98.207239163968;12;145.236.0.7;145.236.0.2;32;145.236.0.12
*R;127949;98.20723916683;15;145.236.0.10;145.236.0.2;32;145.236.0.12
*R;127949;98.20723916683;15;145.236.0.10;145.236.0.2;32;145.236.0.12
+R;127958;98.207239181221;7;145.236.0.2;145.236.0.12;32;145.236.0.12
*R;128006;98.207571897202;17;145.236.0.12;145.236.0.1;32;145.236.0.10
*R;128006;98.207571897202;17;145.236.0.12;145.236.0.1;32;145.236.0.10
*R;128061;98.21002508683;7;145.236.0.2;145.236.0.1;32;145.236.0.12
*R;128061;98.21002508683;7;145.236.0.2;145.236.0.1;32;145.236.0.12
-R;128514;98.941795452625;12;145.236.0.7;145.236.0.16;32;145.236.0.16
-R;128515;98.941795506963;6;145.236.0.1;145.236.0.16;32;145.236.0.16
-R;128516;98.942630849528;24;145.236.0.19;145.236.0.17;32;145.236.0.17
-R;128517;98.942630857897;12;145.236.0.7;145.236.0.17;32;145.236.0.17
-R;128518;98.942630966491;15;145.236.0.10;145.236.0.17;32;145.236.0.17
-R;128519;98.942631182241;17;145.236.0.12;145.236.0.17;32;145.236.0.17
-R;128521;98.945022584977;22;145.236.0.17;145.236.0.7;32;145.236.0.7
-R;128522;98.945022903521;21;145.236.0.16;145.236.0.7;32;145.236.0.7
-R;128523;98.945022905465;24;145.236.0.19;145.236.0.7;32;145.236.0.7
-R;129051;99.29859025444;7;145.236.0.2;145.236.0.15;32;145.236.0.15
-R;129669;101.00284055014;13;145.236.0.8;145.236.0.1;32;145.236.0.12
-R;129671;101.00496546753;9;145.236.0.4;145.236.0.1;32;145.236.0.18
-R;129684;101.07970933628;16;145.236.0.11;145.236.0.1;32;145.236.0.17
*R;129802;101.200863447619;22;145.236.0.17;145.236.0.1;32;145.236.0.19
*R;129802;101.200863447619;22;145.236.0.17;145.236.0.1;32;145.236.0.19
*R;129902;101.201196151644;24;145.236.0.19;145.236.0.2;32;145.236.0.14
*R;129902;101.201196151644;24;145.236.0.19;145.236.0.2;32;145.236.0.14
*R;129965;101.202963818636;6;145.236.0.1;145.236.0.2;32;145.236.0.19
*R;129965;101.202963818636;6;145.236.0.1;145.236.0.2;32;145.236.0.19
+R;130300;101.209360286116;11;145.236.0.6;145.236.0.12;32;145.236.0.12
-R;131048;102.062630966491;15;145.236.0.10;145.236.0.15;32;145.236.0.17
-R;131049;102.062631182241;17;145.236.0.12;145.236.0.15;32;145.236.0.17
-R;131065;102.141795137868;22;145.236.0.17;145.236.0.15;32;145.236.0.16
-R;131066;102.141795189557;18;145.236.0.13;145.236.0.15;32;145.236.0.16
-R;131067;102.141795349708;16;145.236.0.11;145.236.0.15;32;145.236.0.16
-R;131068;102.141795452625;12;145.236.0.7;145.236.0.15;32;145.236.0.16
-R;131069;102.141795475474;19;145.236.0.14;145.236.0.15;32;145.236.0.16
-R;131070;102.141795506963;6;145.236.0.1;145.236.0.15;32;145.236.0.16
+R;131602;102.21019852023;17;145.236.0.12;145.236.0.6;32;145.236.0.6
*R;131602;102.21019852023;17;145.236.0.12;145.236.0.2;32;145.236.0.6
*R;131602;102.21019852023;17;145.236.0.12;145.236.0.2;32;145.236.0.6
-R;131619;102.219160637631;24;145.236.0.19;145.236.0.15;32;145.236.0.18
-R;131620;102.219160640356;21;145.236.0.16;145.236.0.15;32;145.236.0.18
-R;131637;102.294523196508;9;145.236.0.4;145.236.0.15;32;145.236.0.5
-R;131638;102.294523489051;23;145.236.0.18;145.236.0.15;32;145.236.0.5
-R;131652;102.371219940488;10;145.236.0.5;145.236.0.15;32;145.236.0.9
*R;131711;102.519311798749;17;145.236.0.12;145.236.0.2;32;145.236.0.2
*R;131711;102.519311798749;17;145.236.0.12;145.236.0.2;32;145.236.0.2
+R;131901;102.525083580259;16;145.236.0.11;145.236.0.8;32;145.236.0.8
+R;131906;102.525083604735;12;145.236.0.7;145.236.0.8;32;145.236.0.8
+R;131911;102.525083703785;15;145.236.0.10;145.236.0.8;32;145.236.0.8
*R;132015;102.525967769793;14;145.236.0.9;145.236.0.2;32;145.236.0.20
*R;132015;102.525967769793;14;145.236.0.9;145.236.0.2;32;145.236.0.20
+R;132041;102.526016314107;12;145.236.0.7;145.236.0.10;32;145.236.0.10
+R;132046;102.526016317489;16;145.236.0.11;145.236.0.10;32;145.236.0.10
+R;132051;102.526016535305;19;145.236.0.14;145.236.0.10;32;145.236.0.10
+R;132056;102.526016675994;22;145.236.0.17;145.236.0.10;32;145.236.0.10
*R;132056;102.526016675994;22;145.236.0.17;145.236.0.2;32;145.236.0.10
*R;132056;102.526016675994;22;145.236.0.17;145.236.0.2;32;145.236.0.10
+R;132066;102.526016878852;18;145.236.0.13;145.236.0.10;32;145.236.0.10
*R;132066;102.526016878852;18;145.236.0.13;145.236.0.2;32;145.236.0.10
*R;132066;102.526016878852;18;145.236.0.13;145.236.0.2;32;145.236.0.10
+R;132071;102.52601694963;13;145.236.0.8;145.236.0.10;32;145.236.0.10
+R;132232;102.527099065829;22;145.236.0.17;145.236.0.7;32;145.236.0.7
+R;132237;102.527099149247;13;145.236.0.8;145.236.0.7;32;145.236.0.7
+R;132300;102.527651750699;11;145.236.0.6;145.236.0.13;32;145.236.0.13
+R;132315;102.527651796875;23;145.236.0.18;145.236.0.13;32;145.236.0.13
*R;132315;102.527651796875;23;145.236.0.18;145.236.0.2;32;145.236.0.13
+R;132425;102.528547092381;13;145.236.0.8;145.236.0.11;32;145.236.0.11
+R;132469;102.528777341118;21;145.236.0.16;145.236.0.15;32;145.236.0.15
+R;132474;102.528777447928;9;145.236.0.4;145.236.0.15;32;145.236.0.15
*R;132474;102.528777447928;9;145.236.0.4;145.236.0.2;32;145.236.0.15
+R;132594;102.530439924231;24;145.236.0.19;145.236.0.17;32;145.236.0.17
+R;132599;102.530439948378;19;145.236.0.14;145.236.0.17;32;145.236.0.17
+R;132609;102.530440027421;15;145.236.0.10;145.236.0.17;32;145.236.0.17
+R;132614;102.530440118507;12;145.236.0.7;145.236.0.17;32;145.236.0.17
+R;132624;102.530440242185;18;145.236.0.13;145.236.0.17;32;145.236.0.17
*R;132686;102.531002898646;10;145.236.0.5;145.236.0.2;32;145.236.0.9
+R;132691;102.531002963917;21;145.236.0.16;145.236.0.9;32;145.236.0.9
+R;132696;102.531002971362;23;145.236.0.18;145.236.0.9;32;145.236.0.9
*R;132758;102.531416305987;20;145.236.0.15;145.236.0.16;32;145.236.0.16
*R;132758;102.531416305987;20;145.236.0.15;145.236.0.16;32;145.236.0.16
*R;132763;102.53141636011;14;145.236.0.9;145.236.0.16;32;145.236.0.16
*R;132763;102.53141636011;14;145.236.0.9;145.236.0.16;32;145.236.0.16
+R;132878;102.533971131427;20;145.236.0.15;145.236.0.4;32;145.236.0.4
*R;133431;103.00082402802;22;145.236.0.17;145.236.0.2;32;145.236.0.7
+R;133684;103.003620313996;6;145.236.0.1;145.236.0.14;32;145.236.0.14
+R;133913;103.00513567079;11;145.236.0.6;145.236.0.14;32;145.236.0.13
+R;133923;103.005135711295;23;145.236.0.18;145.236.0.14;32;145.236.0.13
+R;134076;103.005759202903;13;145.236.0.8;145.236.0.14;32;145.236.0.10
*R;134222;103.00601139375;14;145.236.0.9;145.236.0.2;32;145.236.0.6
+R;134528;103.007622329499;20;145.236.0.15;145.236.0.14;32;145.236.0.16
+R;134533;103.007622386838;14;145.236.0.9;145.236.0.14;32;145.236.0.16
*R;135269;103.196461744513;22;145.236.0.17;145.236.0.1;32;145.236.0.1
*R;135269;103.196461744513;22;145.236.0.17;145.236.0.1;32;145.236.0.1
*R;135278;103.196462095735;19;145.236.0.14;145.236.0.1;32;145.236.0.1
*R;135278;103.196462095735;19;145.236.0.14;145.236.0.1;32;145.236.0.1
*R;135323;103.196794214304;6;145.236.0.1;145.236.0.2;32;145.236.0.17
*R;135663;103.199056938722;18;145.236.0.13;145.236.0.1;32;145.236.0.14
+R;135674;103.199057103076;12;145.236.0.7;145.236.0.1;32;145.236.0.14
*R;135690;103.199057157498;21;145.236.0.16;145.236.0.1;32;145.236.0.14
*R;136176;103.324761745336;13;145.236.0.8;145.236.0.14;32;145.236.0.7
+R;136348;103.325880615294;10;145.236.0.5;145.236.0.14;32;145.236.0.18
+R;136358;103.325880766107;9;145.236.0.4;145.236.0.14;32;145.236.0.18
+R;136363;103.325880946119;18;145.236.0.13;145.236.0.18;32;145.236.0.18
+R;136368;103.325880950554;14;145.236.0.9;145.236.0.18;32;145.236.0.18
*R;136847;103.328185513429;17;145.236.0.12;145.236.0.14;32;145.236.0.8
*R;136847;103.328185513429;17;145.236.0.12;145.236.0.14;32;145.236.0.8
+R;136969;103.32846109532;25;145.236.0.20;145.236.0.14;32;145.236.0.9
+R;137164;103.329586199052;8;145.236.0.3;145.236.0.14;32;145.236.0.6
+R;137240;103.330057970171;7;145.236.0.2;145.236.0.14;32;145.236.0.3
+R;138275;103.643092234767;11;145.236.0.6;145.236.0.1;32;145.236.0.16
+R;138566;103.645950799703;18;145.236.0.13;145.236.0.15;32;145.236.0.15
-R;138635;103.647178138722;10;145.236.0.5;145.236.0.6;32;145.236.0.6
-R;138668;103.647987726978;11;145.236.0.6;145.236.0.5;32;145.236.0.5
-R;138799;103.653392862388;18;145.236.0.13;145.236.0.11;32;145.236.0.11
-R;138800;103.65339321465;21;145.236.0.16;145.236.0.11;32;145.236.0.11
-R;138801;103.653393243232;24;145.236.0.19;145.236.0.11;32;145.236.0.11
-R;138803;103.654021311038;18;145.236.0.13;145.236.0.7;32;145.236.0.7
-R;138804;103.654021579233;6;145.236.0.1;145.236.0.7;32;145.236.0.7
-R;138807;103.65537526433;24;145.236.0.19;145.236.0.10;32;145.236.0.10
-R;138809;103.6560123877;18;145.236.0.13;145.236.0.12;32;145.236.0.12
-R;138810;103.656012477104;22;145.236.0.17;145.236.0.12;32;145.236.0.12
-R;138813;103.657658892614;16;145.236.0.11;145.236.0.13;32;145.236.0.13
-R;138814;103.657659100652;12;145.236.0.7;145.236.0.13;32;145.236.0.13
-R;138815;103.657659228268;17;145.236.0.12;145.236.0.13;32;145.236.0.13
+R;139349;103.805657992259;20;145.236.0.15;145.236.0.13;32;145.236.0.13
*R;139349;103.805657992259;20;145.236.0.15;145.236.0.14;32;145.236.0.13
*R;139475;103.806103296026;9;145.236.0.4;145.236.0.14;32;145.236.0.15
*R;139590;103.80689307293;17;145.236.0.12;145.236.0.14;32;145.236.0.10
*R;139590;103.80689307293;17;145.236.0.12;145.236.0.14;32;145.236.0.10
*R;139604;103.806893150007;13;145.236.0.8;145.236.0.14;32;145.236.0.10
*R;139810;103.809185976672;10;145.236.0.5;145.236.0.14;32;145.236.0.4
*R;139810;103.809185976672;10;145.236.0.5;145.236.0.14;32;145.236.0.4
*R;139815;103.809186249267;14;145.236.0.9;145.236.0.14;32;145.236.0.4
*R;139815;103.809186249267;14;145.236.0.9;145.236.0.14;32;145.236.0.4
*R;139975;103.810277070062;25;145.236.0.20;145.236.0.14;32;145.236.0.9
*R;140220;103.813586649813;8;145.236.0.3;145.236.0.14;32;145.236.0.20
*R;140220;103.813586649813;8;145.236.0.3;145.236.0.14;32;145.236.0.20
*R;140768;104.199894175616;19;145.236.0.14;145.236.0.2;32;145.236.0.13
*R;140768;104.199894175616;19;145.236.0.14;145.236.0.2;32;145.236.0.13
*R;140968;104.20155696804;19;145.236.0.14;145.236.0.2;32;145.236.0.7
*R;140968;104.20155696804;19;145.236.0.14;145.236.0.2;32;145.236.0.7
+R;141716;104.444577068425;18;145.236.0.13;145.236.0.12;32;145.236.0.6
*R;141939;104.445981621728;10;145.236.0.5;145.236.0.14;32;145.236.0.18
*R;141939;104.445981621728;10;145.236.0.5;145.236.0.14;32;145.236.0.18
*R;141949;104.445981801162;9;145.236.0.4;145.236.0.14;32;145.236.0.18
*R;141954;104.445981943406;14;145.236.0.9;145.236.0.14;32;145.236.0.18
*R;141954;104.445981943406;14;145.236.0.9;145.236.0.14;32;145.236.0.18
+R;141964;104.445982086374;20;145.236.0.15;145.236.0.18;32;145.236.0.18
*R;142036;104.446457941663;25;145.236.0.20;145.236.0.14;32;145.236.0.15
*R;142036;104.446457941663;25;145.236.0.20;145.236.0.14;32;145.236.0.15
*R;142051;104.446458314332;8;145.236.0.3;145.236.0.14;32;145.236.0.15
*R;142051;104.446458314332;8;145.236.0.3;145.236.0.14;32;145.236.0.15
+R;142066;104.446458465967;23;145.236.0.18;145.236.0.15;32;145.236.0.15
+R;142420;104.448807169667;8;145.236.0.3;145.236.0.12;32;145.236.0.2
*R;142502;104.449383803773;19;145.236.0.14;145.236.0.12;32;145.236.0.13
*R;142502;104.449383803773;19;145.236.0.14;145.236.0.12;32;145.236.0.13
+R;142775;104.450787562111;20;145.236.0.15;145.236.0.12;32;145.236.0.3
*R;142982;104.521629720513;15;145.236.0.10;145.236.0.1;32;145.236.0.14
*R;142987;104.521629734047;22;145.236.0.17;145.236.0.1;32;145.236.0.14
*R;142987;104.521629734047;22;145.236.0.17;145.236.0.1;32;145.236.0.14
+R;143002;104.521629898534;16;145.236.0.11;145.236.0.1;32;145.236.0.14
+R;143144;104.523628223327;13;145.236.0.8;145.236.0.1;32;145.236.0.7
*R;143154;104.523628269169;17;145.236.0.12;145.236.0.1;32;145.236.0.7
*R;143428;104.526424623585;23;145.236.0.18;145.236.0.1;32;145.236.0.16
*R;143428;104.526424623585;23;145.236.0.18;145.236.0.1;32;145.236.0.16
*R;143433;104.526424725255;20;145.236.0.15;145.236.0.1;32;145.236.0.16
*R;143433;104.526424725255;20;145.236.0.15;145.236.0.1;32;145.236.0.16
*R;143448;104.526424792742;14;145.236.0.9;145.236.0.1;32;145.236.0.16
*R;143448;104.526424792742;14;145.236.0.9;145.236.0.1;32;145.236.0.16
*R;143583;104.528515366663;10;145.236.0.5;145.236.0.1;32;145.236.0.18
+R;143593;104.528515544638;9;145.236.0.4;145.236.0.1;32;145.236.0.18
*R;143628;104.528707359751;25;145.236.0.20;145.236.0.1;32;145.236.0.9
*R;143703;104.529326549108;8;145.236.0.3;145.236.0.1;32;145.236.0.15
+R;143795;104.530474033546;7;145.236.0.2;145.236.0.6;32;145.236.0.6
*R;143795;104.530474033546;7;145.236.0.2;145.236.0.1;32;145.236.0.6
*R;143936;104.531312485565;11;145.236.0.6;145.236.0.2;32;145.236.0.2
*R;143936;104.531312485565;11;145.236.0.6;145.236.0.2;32;145.236.0.2
*R;143993;104.535047694662;21;145.236.0.16;145.236.0.2;32;145.236.0.6
*R;144054;104.538030781142;19;145.236.0.14;145.236.0.2;32;145.236.0.16
*R;144840;104.651797079448;7;145.236.0.2;145.236.0.1;32;145.236.0.12
*R;144840;104.651797079448;7;145.236.0.2;145.236.0.1;32;145.236.0.12
