acao;evento;timestamp;tabela;origem;destino;mascara;gateway
*R;26853;26.199868593547;11;145.236.0.6;145.236.0.1;32;145.236.0.7
+R;26902;26.200497321054;12;145.236.0.7;145.236.0.5;32;145.236.0.5
+R;26917;26.20049755167;13;145.236.0.8;145.236.0.5;32;145.236.0.5
*R;27095;26.521603358462;16;145.236.0.11;145.236.0.1;32;145.236.0.5
*R;27100;26.521603545862;13;145.236.0.8;145.236.0.1;32;145.236.0.5
+R;27159;26.522421832095;9;145.236.0.4;145.236.0.8;32;145.236.0.8
*R;27159;26.522421832095;9;145.236.0.4;145.236.0.1;32;145.236.0.8
*R;27159;26.522421832095;9;145.236.0.4;145.236.0.1;32;145.236.0.8
*R;27164;26.522421868296;11;145.236.0.6;145.236.0.1;32;145.236.0.8
*R;27164;26.522421868296;11;145.236.0.6;145.236.0.1;32;145.236.0.8
+R;27169;26.522421887321;10;145.236.0.5;145.236.0.8;32;145.236.0.8
+R;27179;26.522422072906;25;145.236.0.20;145.236.0.8;32;145.236.0.8
*R;27179;26.522422072906;25;145.236.0.20;145.236.0.1;32;145.236.0.8
*R;27179;26.522422072906;25;145.236.0.20;145.236.0.1;32;145.236.0.8
+R;27184;26.522422073782;19;145.236.0.14;145.236.0.8;32;145.236.0.8
*R;27184;26.522422073782;19;145.236.0.14;145.236.0.1;32;145.236.0.8
*R;27184;26.522422073782;19;145.236.0.14;145.236.0.1;32;145.236.0.8
+R;27340;26.523185872476;14;145.236.0.9;145.236.0.6;32;145.236.0.6
*R;27340;26.523185872476;14;145.236.0.9;145.236.0.1;32;145.236.0.6
*R;27340;26.523185872476;14;145.236.0.9;145.236.0.1;32;145.236.0.6
+R;27350;26.52318605066;13;145.236.0.8;145.236.0.6;32;145.236.0.6
+R;27355;26.523186052587;16;145.236.0.11;145.236.0.6;32;145.236.0.6
+R;27360;26.523186060973;22;145.236.0.17;145.236.0.6;32;145.236.0.6
+R;27360;26.523186060973;22;145.236.0.17;145.236.0.1;32;145.236.0.6
+R;27408;26.524158921033;20;145.236.0.15;145.236.0.14;32;145.236.0.14
*R;27408;26.524158921033;20;145.236.0.15;145.236.0.1;32;145.236.0.14
+R;27413;26.524159007539;9;145.236.0.4;145.236.0.14;32;145.236.0.14
+R;27418;26.524159105139;15;145.236.0.10;145.236.0.14;32;145.236.0.14
*R;27418;26.524159105139;15;145.236.0.10;145.236.0.1;32;145.236.0.14
+R;27423;26.524159118832;17;145.236.0.12;145.236.0.14;32;145.236.0.14
+R;27428;26.52415912741;7;145.236.0.2;145.236.0.14;32;145.236.0.14
*R;27428;26.52415912741;7;145.236.0.2;145.236.0.1;32;145.236.0.14
+R;27437;26.524159148051;23;145.236.0.18;145.236.0.14;32;145.236.0.14
*R;27437;26.524159148051;23;145.236.0.18;145.236.0.1;32;145.236.0.14
+R;27443;26.524159250019;25;145.236.0.20;145.236.0.14;32;145.236.0.14
+R;27448;26.524159348139;8;145.236.0.3;145.236.0.14;32;145.236.0.14
+R;27454;26.524159491948;13;145.236.0.8;145.236.0.14;32;145.236.0.14
+R;27596;26.52499650983;19;145.236.0.14;145.236.0.2;32;145.236.0.2
+R;27645;26.525649691861;17;145.236.0.12;145.236.0.4;32;145.236.0.4
+R;27650;26.525649905469;19;145.236.0.14;145.236.0.4;32;145.236.0.4
+R;27655;26.525649917833;25;145.236.0.20;145.236.0.4;32;145.236.0.4
+R;27660;26.525650015779;20;145.236.0.15;145.236.0.4;32;145.236.0.4
+R;27665;26.525650148141;13;145.236.0.8;145.236.0.4;32;145.236.0.4
+R;27670;26.52565030455;15;145.236.0.10;145.236.0.4;32;145.236.0.4
+R;27675;26.525650312089;7;145.236.0.2;145.236.0.4;32;145.236.0.4
+R;27680;26.52565032408;18;145.236.0.13;145.236.0.4;32;145.236.0.4
*R;27680;26.52565032408;18;145.236.0.13;145.236.0.1;32;145.236.0.4
+R;27685;26.525650361563;23;145.236.0.18;145.236.0.4;32;145.236.0.4
+R;27690;26.525650396188;8;145.236.0.3;145.236.0.4;32;145.236.0.4
+R;27729;26.526535066051;12;145.236.0.7;145.236.0.11;32;145.236.0.11
+R;27744;26.526535503179;21;145.236.0.16;145.236.0.11;32;145.236.0.11
+R;27749;26.526535595172;11;145.236.0.6;145.236.0.11;32;145.236.0.11
+R;27754;26.526535737956;17;145.236.0.12;145.236.0.11;32;145.236.0.11
+R;27992;26.527417378096;7;145.236.0.2;145.236.0.20;32;145.236.0.20
*R;28385;26.999947014905;16;145.236.0.11;145.236.0.1;32;145.236.0.16
*R;28390;26.999947309447;13;145.236.0.8;145.236.0.1;32;145.236.0.16
+R;28459;27.002524087032;10;145.236.0.5;145.236.0.7;32;145.236.0.7
*R;28474;27.002524418198;11;145.236.0.6;145.236.0.1;32;145.236.0.7
*R;28474;27.002524418198;11;145.236.0.6;145.236.0.1;32;145.236.0.7
+R;28479;27.00252450121;6;145.236.0.1;145.236.0.7;32;145.236.0.7
*R;28612;27.00387741972;17;145.236.0.12;145.236.0.1;32;145.236.0.11
*R;28679;27.004319889846;14;145.236.0.9;145.236.0.1;32;145.236.0.6
*R;28684;27.004320053639;8;145.236.0.3;145.236.0.1;32;145.236.0.6
*R;28689;27.004320061542;22;145.236.0.17;145.236.0.1;32;145.236.0.6
*R;28834;27.004835866499;13;145.236.0.8;145.236.0.2;32;145.236.0.14
+R;28852;27.004952014825;18;145.236.0.13;145.236.0.20;32;145.236.0.20
*R;28852;27.004952014825;18;145.236.0.13;145.236.0.1;32;145.236.0.20
+R;28858;27.004952153602;19;145.236.0.14;145.236.0.20;32;145.236.0.20
+R;28979;27.005584673662;22;145.236.0.17;145.236.0.9;32;145.236.0.9
+R;29156;27.006657393541;22;145.236.0.17;145.236.0.3;32;145.236.0.3
+R;29161;27.006657485691;24;145.236.0.19;145.236.0.3;32;145.236.0.3
*R;29161;27.006657485691;24;145.236.0.19;145.236.0.1;32;145.236.0.3
+R;29166;27.006657639317;23;145.236.0.18;145.236.0.3;32;145.236.0.3
+R;29171;27.006657762379;11;145.236.0.6;145.236.0.3;32;145.236.0.3
+R;29176;27.006657837799;19;145.236.0.14;145.236.0.3;32;145.236.0.3
+R;29181;27.00665796467;9;145.236.0.4;145.236.0.3;32;145.236.0.3
+R;29389;27.007600862353;8;145.236.0.3;145.236.0.17;32;145.236.0.17
+R;29394;27.007600877618;24;145.236.0.19;145.236.0.17;32;145.236.0.17
+R;29399;27.00760123898;11;145.236.0.6;145.236.0.17;32;145.236.0.17
+R;29404;27.007601258466;23;145.236.0.18;145.236.0.17;32;145.236.0.17
+R;29409;27.007601453184;14;145.236.0.9;145.236.0.17;32;145.236.0.17
+R;29500;27.007737945918;22;145.236.0.17;145.236.0.19;32;145.236.0.19
+R;29646;27.009445136884;25;145.236.0.20;145.236.0.13;32;145.236.0.13
+R;29651;27.009445472204;20;145.236.0.15;145.236.0.13;32;145.236.0.13
+R;29656;27.009445491557;9;145.236.0.4;145.236.0.13;32;145.236.0.13
+R;29661;27.009445529927;17;145.236.0.12;145.236.0.13;32;145.236.0.13
+R;29735;27.010395201908;24;145.236.0.19;145.236.0.18;32;145.236.0.18
+R;29740;27.010395203793;8;145.236.0.3;145.236.0.18;32;145.236.0.18
+R;29745;27.010395223292;19;145.236.0.14;145.236.0.18;32;145.236.0.18
+R;29750;27.010395238111;15;145.236.0.10;145.236.0.18;32;145.236.0.18
+R;29755;27.010395288255;7;145.236.0.2;145.236.0.18;32;145.236.0.18
+R;29760;27.010395341966;20;145.236.0.15;145.236.0.18;32;145.236.0.18
+R;29765;27.010395354172;22;145.236.0.17;145.236.0.18;32;145.236.0.18
+R;29770;27.010395516134;9;145.236.0.4;145.236.0.18;32;145.236.0.18
+R;29811;27.010811781836;7;145.236.0.2;145.236.0.10;32;145.236.0.10
+R;29816;27.010812030564;20;145.236.0.15;145.236.0.10;32;145.236.0.10
+R;29821;27.010812159141;19;145.236.0.14;145.236.0.10;32;145.236.0.10
+R;29826;27.010812247174;23;145.236.0.18;145.236.0.10;32;145.236.0.10
+R;29831;27.010812458579;9;145.236.0.4;145.236.0.10;32;145.236.0.10
+R;29836;27.010812544489;25;145.236.0.20;145.236.0.10;32;145.236.0.10
+R;30852;27.524355986424;8;145.236.0.3;145.236.0.8;32;145.236.0.8
*R;30852;27.524355986424;8;145.236.0.3;145.236.0.1;32;145.236.0.8
+R;30984;27.526939957351;9;145.236.0.4;145.236.0.20;32;145.236.0.20
+R;30989;27.526939982731;17;145.236.0.12;145.236.0.20;32;145.236.0.20
+R;30999;27.526940101074;20;145.236.0.15;145.236.0.20;32;145.236.0.20
*R;30999;27.526940101074;20;145.236.0.15;145.236.0.1;32;145.236.0.20
+R;31009;27.526940373506;15;145.236.0.10;145.236.0.20;32;145.236.0.20
*R;31009;27.526940373506;15;145.236.0.10;145.236.0.1;32;145.236.0.20
*R;31014;27.526940385033;7;145.236.0.2;145.236.0.1;32;145.236.0.20
+R;31023;27.526940392656;13;145.236.0.8;145.236.0.20;32;145.236.0.20
*R;31069;27.526950437824;23;145.236.0.18;145.236.0.1;32;145.236.0.3
+R;31230;27.527778777551;25;145.236.0.20;145.236.0.2;32;145.236.0.2
*R;31709;27.53211458909;13;145.236.0.8;145.236.0.2;32;145.236.0.20
-R;32854;28.520719351583;14;145.236.0.9;145.236.0.7;32;145.236.0.7
-R;32856;28.522658056949;8;145.236.0.3;145.236.0.9;32;145.236.0.9
-R;32857;28.522658066993;12;145.236.0.7;145.236.0.9;32;145.236.0.9
-R;32858;28.523587475194;23;145.236.0.18;145.236.0.12;32;145.236.0.12
-R;32859;28.523587561785;24;145.236.0.19;145.236.0.12;32;145.236.0.12
-R;32860;28.523587646523;15;145.236.0.10;145.236.0.12;32;145.236.0.12
*R;36649;35.202002376213;16;145.236.0.11;145.236.0.1;32;145.236.0.7
*R;36659;35.202002882846;13;145.236.0.8;145.236.0.1;32;145.236.0.7
+R;36664;35.202002896456;17;145.236.0.12;145.236.0.7;32;145.236.0.7
*R;36664;35.202002896456;17;145.236.0.12;145.236.0.1;32;145.236.0.7
*R;36664;35.202002896456;17;145.236.0.12;145.236.0.1;32;145.236.0.7
+R;36756;35.203397564144;17;145.236.0.12;145.236.0.5;32;145.236.0.5
-R;36791;35.296683788708;17;145.236.0.12;145.236.0.2;32;145.236.0.2
*R;36880;35.520008354741;16;145.236.0.11;145.236.0.1;32;145.236.0.1
*R;36880;35.520008354741;16;145.236.0.11;145.236.0.1;32;145.236.0.1
+R;36969;35.521605774374;17;145.236.0.12;145.236.0.16;32;145.236.0.16
*R;36969;35.521605774374;17;145.236.0.12;145.236.0.1;32;145.236.0.16
*R;36997;35.521922986468;13;145.236.0.8;145.236.0.1;32;145.236.0.5
+R;37129;35.524765860937;6;145.236.0.1;145.236.0.11;32;145.236.0.11
+R;37212;35.525734428568;22;145.236.0.17;145.236.0.8;32;145.236.0.8
*R;37212;35.525734428568;22;145.236.0.17;145.236.0.1;32;145.236.0.8
+R;37222;35.525734470555;20;145.236.0.15;145.236.0.8;32;145.236.0.8
*R;37222;35.525734470555;20;145.236.0.15;145.236.0.1;32;145.236.0.8
*R;37222;35.525734470555;20;145.236.0.15;145.236.0.1;32;145.236.0.8
+R;37281;35.526781635153;10;145.236.0.5;145.236.0.12;32;145.236.0.12
+R;37286;35.526781657872;12;145.236.0.7;145.236.0.12;32;145.236.0.12
+R;37291;35.526781682561;21;145.236.0.16;145.236.0.12;32;145.236.0.12
+R;37383;35.528589478448;20;145.236.0.15;145.236.0.3;32;145.236.0.3
+R;37393;35.528589641637;13;145.236.0.8;145.236.0.3;32;145.236.0.3
*R;37398;35.528589666487;11;145.236.0.6;145.236.0.1;32;145.236.0.3
*R;37398;35.528589666487;11;145.236.0.6;145.236.0.1;32;145.236.0.3
+R;37403;35.528589668144;15;145.236.0.10;145.236.0.3;32;145.236.0.3
*R;37403;35.528589668144;15;145.236.0.10;145.236.0.1;32;145.236.0.3
+R;37408;35.528589733043;7;145.236.0.2;145.236.0.3;32;145.236.0.3
*R;37408;35.528589733043;7;145.236.0.2;145.236.0.1;32;145.236.0.3
+R;37417;35.528589784698;25;145.236.0.20;145.236.0.3;32;145.236.0.3
+R;37546;35.529024859739;22;145.236.0.17;145.236.0.4;32;145.236.0.4
+R;37553;35.529024991502;24;145.236.0.19;145.236.0.4;32;145.236.0.4
+R;37645;35.529381269411;18;145.236.0.13;145.236.0.14;32;145.236.0.14
*R;37645;35.529381269411;18;145.236.0.13;145.236.0.1;32;145.236.0.14
+R;37729;35.530863101044;15;145.236.0.10;145.236.0.15;32;145.236.0.15
+R;37734;35.530863158441;7;145.236.0.2;145.236.0.15;32;145.236.0.15
+R;37739;35.530863191394;19;145.236.0.14;145.236.0.15;32;145.236.0.15
+R;37744;35.530863385319;25;145.236.0.20;145.236.0.15;32;145.236.0.15
+R;37749;35.530863413155;8;145.236.0.3;145.236.0.15;32;145.236.0.15
+R;37754;35.530863450064;9;145.236.0.4;145.236.0.15;32;145.236.0.15
+R;37759;35.530863466513;23;145.236.0.18;145.236.0.15;32;145.236.0.15
+R;37764;35.530863683299;24;145.236.0.19;145.236.0.15;32;145.236.0.15
+R;37769;35.530863684565;22;145.236.0.17;145.236.0.15;32;145.236.0.15
+R;37774;35.530863714853;13;145.236.0.8;145.236.0.15;32;145.236.0.15
*R;38014;35.999078391577;17;145.236.0.12;145.236.0.1;32;145.236.0.7
*R;38019;35.999078402021;13;145.236.0.8;145.236.0.1;32;145.236.0.7
*R;38366;36.002245627455;15;145.236.0.10;145.236.0.1;32;145.236.0.4
*R;38371;36.002245666373;23;145.236.0.18;145.236.0.1;32;145.236.0.4
*R;38376;36.002245710161;24;145.236.0.19;145.236.0.1;32;145.236.0.4
*R;38381;36.002245807707;7;145.236.0.2;145.236.0.1;32;145.236.0.4
+R;38665;36.00404465331;18;145.236.0.13;145.236.0.10;32;145.236.0.10
+R;38675;36.004044726008;8;145.236.0.3;145.236.0.10;32;145.236.0.10
+R;38785;36.00450085906;8;145.236.0.3;145.236.0.20;32;145.236.0.20
+R;38816;36.004511779905;11;145.236.0.6;145.236.0.18;32;145.236.0.18
*R;38816;36.004511779905;11;145.236.0.6;145.236.0.1;32;145.236.0.18
*R;38816;36.004511779905;11;145.236.0.6;145.236.0.1;32;145.236.0.18
+R;38927;36.005450977205;9;145.236.0.4;145.236.0.17;32;145.236.0.17
+R;38932;36.005451165369;20;145.236.0.15;145.236.0.17;32;145.236.0.17
+R;38937;36.005451173856;13;145.236.0.8;145.236.0.17;32;145.236.0.17
*R;39045;36.007004127197;14;145.236.0.9;145.236.0.1;32;145.236.0.6
+R;39050;36.00700418434;24;145.236.0.19;145.236.0.6;32;145.236.0.6
+R;39060;36.007004425719;23;145.236.0.18;145.236.0.6;32;145.236.0.6
+R;39109;36.007752337042;19;145.236.0.14;145.236.0.13;32;145.236.0.13
+R;39114;36.007752379341;15;145.236.0.10;145.236.0.13;32;145.236.0.13
+R;39119;36.007752535232;7;145.236.0.2;145.236.0.13;32;145.236.0.13
-R;39266;36.197160601741;7;145.236.0.2;145.236.0.12;32;145.236.0.12
+R;39473;36.529428002474;8;145.236.0.3;145.236.0.2;32;145.236.0.2
*R;39649;36.530943494843;13;145.236.0.8;145.236.0.2;32;145.236.0.3
*R;39865;36.637904519082;17;145.236.0.12;145.236.0.1;32;145.236.0.16
*R;39934;36.639213071426;13;145.236.0.8;145.236.0.1;32;145.236.0.5
+R;40145;36.640051485264;10;145.236.0.5;145.236.0.2;32;145.236.0.8
*R;40251;36.641012043527;9;145.236.0.4;145.236.0.1;32;145.236.0.12
*R;40256;36.641012229044;25;145.236.0.20;145.236.0.1;32;145.236.0.12
*R;40261;36.641012332527;19;145.236.0.14;145.236.0.1;32;145.236.0.12
*R;40323;36.641528605294;8;145.236.0.3;145.236.0.1;32;145.236.0.4
*R;40323;36.641528605294;8;145.236.0.3;145.236.0.1;32;145.236.0.4
*R;40347;36.641528727916;22;145.236.0.17;145.236.0.1;32;145.236.0.4
*R;40347;36.641528727916;22;145.236.0.17;145.236.0.1;32;145.236.0.4
*R;40352;36.641528746177;20;145.236.0.15;145.236.0.1;32;145.236.0.4
*R;40352;36.641528746177;20;145.236.0.15;145.236.0.1;32;145.236.0.4
*R;40878;36.643760949787;6;145.236.0.1;145.236.0.2;32;145.236.0.5
*R;40943;36.644034515156;18;145.236.0.13;145.236.0.1;32;145.236.0.10
*R;40943;36.644034515156;18;145.236.0.13;145.236.0.1;32;145.236.0.10
+R;41764;36.741877257304;15;145.236.0.10;145.236.0.2;32;145.236.0.2
+R;41773;36.741877280524;20;145.236.0.15;145.236.0.2;32;145.236.0.2
+R;41822;36.741877784818;18;145.236.0.13;145.236.0.2;32;145.236.0.2
+R;41831;36.741877789414;23;145.236.0.18;145.236.0.2;32;145.236.0.2
+R;41841;36.741877832093;9;145.236.0.4;145.236.0.2;32;145.236.0.2
*R;43244;37.198210787471;17;145.236.0.12;145.236.0.1;32;145.236.0.7
*R;43308;37.198795716673;13;145.236.0.8;145.236.0.1;32;145.236.0.11
*R;43763;37.520904150771;17;145.236.0.12;145.236.0.1;32;145.236.0.16
*R;43807;37.522064808049;13;145.236.0.8;145.236.0.1;32;145.236.0.12
*R;43807;37.522064808049;13;145.236.0.8;145.236.0.1;32;145.236.0.12
*R;43899;37.523032601153;15;145.236.0.10;145.236.0.1;32;145.236.0.14
*R;43909;37.52303283974;20;145.236.0.15;145.236.0.1;32;145.236.0.14
*R;43914;37.523032875443;7;145.236.0.2;145.236.0.1;32;145.236.0.14
*R;43923;37.523033014081;18;145.236.0.13;145.236.0.1;32;145.236.0.14
*R;43923;37.523033014081;18;145.236.0.13;145.236.0.1;32;145.236.0.14
*R;43940;37.523033177678;8;145.236.0.3;145.236.0.1;32;145.236.0.14
*R;44194;37.524955165785;22;145.236.0.17;145.236.0.1;32;145.236.0.8
+R;44199;37.524955183807;15;145.236.0.10;145.236.0.8;32;145.236.0.8
*R;44624;37.642365916638;9;145.236.0.4;145.236.0.2;32;145.236.0.3
*R;44624;37.642365916638;9;145.236.0.4;145.236.0.2;32;145.236.0.3
+R;44681;37.646938440279;17;145.236.0.12;145.236.0.2;32;145.236.0.4
*R;44842;37.652101391279;21;145.236.0.16;145.236.0.2;32;145.236.0.12
*R;44842;37.652101391279;21;145.236.0.16;145.236.0.2;32;145.236.0.12
*R;44899;37.656470419688;6;145.236.0.1;145.236.0.2;32;145.236.0.16
*R;44899;37.656470419688;6;145.236.0.1;145.236.0.2;32;145.236.0.16
+R;45477;37.661981542219;18;145.236.0.13;145.236.0.3;32;145.236.0.14
+R;45489;37.661981788197;17;145.236.0.12;145.236.0.3;32;145.236.0.14
+R;45650;37.663502238637;14;145.236.0.9;145.236.0.3;32;145.236.0.6
+R;45707;37.663671243514;11;145.236.0.6;145.236.0.19;32;145.236.0.19
+R;45712;37.663671408998;9;145.236.0.4;145.236.0.19;32;145.236.0.19
+R;45717;37.663671506427;20;145.236.0.15;145.236.0.19;32;145.236.0.19
+R;45997;37.66654885587;13;145.236.0.8;145.236.0.10;32;145.236.0.10
*R;46228;37.742714103361;7;145.236.0.2;145.236.0.1;32;145.236.0.10
*R;46228;37.742714103361;7;145.236.0.2;145.236.0.1;32;145.236.0.10
*R;47355;38.516093169193;17;145.236.0.12;145.236.0.1;32;145.236.0.5
*R;47537;38.519448393017;7;145.236.0.2;145.236.0.1;32;145.236.0.14
*R;47537;38.519448393017;7;145.236.0.2;145.236.0.1;32;145.236.0.14
*R;47986;38.52224001149;22;145.236.0.17;145.236.0.1;32;145.236.0.4
*R;48925;39.001938612449;15;145.236.0.10;145.236.0.1;32;145.236.0.8
*R;48930;39.001938616911;8;145.236.0.3;145.236.0.1;32;145.236.0.8
*R;48935;39.00193863876;22;145.236.0.17;145.236.0.1;32;145.236.0.8
*R;48940;39.001938684397;20;145.236.0.15;145.236.0.1;32;145.236.0.8
*R;49115;39.003407033427;11;145.236.0.6;145.236.0.1;32;145.236.0.3
*R;49153;39.004013752219;7;145.236.0.2;145.236.0.1;32;145.236.0.15
*R;49153;39.004013752219;7;145.236.0.2;145.236.0.1;32;145.236.0.15
-R;49285;39.004502877204;11;145.236.0.6;145.236.0.8;32;145.236.0.8
*R;49359;39.005814665108;18;145.236.0.13;145.236.0.1;32;145.236.0.20
+R;49582;39.007689788547;23;145.236.0.18;145.236.0.19;32;145.236.0.19
+R;49587;39.007689903026;8;145.236.0.3;145.236.0.19;32;145.236.0.19
*R;49803;39.008706604003;13;145.236.0.8;145.236.0.2;32;145.236.0.15
*R;49903;39.009198017222;17;145.236.0.12;145.236.0.2;32;145.236.0.8
-R;49926;39.009445472204;20;145.236.0.15;145.236.0.13;32;145.236.0.13
-R;49927;39.009445491557;9;145.236.0.4;145.236.0.13;32;145.236.0.13
-R;49928;39.009445529927;17;145.236.0.12;145.236.0.13;32;145.236.0.13
*R;50123;39.013954683601;10;145.236.0.5;145.236.0.2;32;145.236.0.12
*R;50123;39.013954683601;10;145.236.0.5;145.236.0.2;32;145.236.0.12
*R;50178;39.015110804217;6;145.236.0.1;145.236.0.2;32;145.236.0.5
-R;51726;39.523312487299;11;145.236.0.6;145.236.0.7;32;145.236.0.7
-R;51727;39.524022140087;11;145.236.0.6;145.236.0.11;32;145.236.0.11
-R;51729;39.524776538514;16;145.236.0.11;145.236.0.6;32;145.236.0.6
-R;51730;39.52477655125;13;145.236.0.8;145.236.0.6;32;145.236.0.6
-R;51731;39.524776623594;12;145.236.0.7;145.236.0.6;32;145.236.0.6
-R;51734;39.528828642492;20;145.236.0.15;145.236.0.12;32;145.236.0.12
-R;51735;39.528828864931;18;145.236.0.13;145.236.0.12;32;145.236.0.12
-R;51736;39.529357201206;22;145.236.0.17;145.236.0.9;32;145.236.0.9
-R;51737;39.529468238552;18;145.236.0.13;145.236.0.4;32;145.236.0.4
-R;51738;39.530018166685;14;145.236.0.9;145.236.0.17;32;145.236.0.17
*R;52534;41.199089098812;17;145.236.0.12;145.236.0.1;32;145.236.0.16
*R;53136;41.529926423751;19;145.236.0.14;145.236.0.1;32;145.236.0.8
*R;53136;41.529926423751;19;145.236.0.14;145.236.0.1;32;145.236.0.8
+R;53146;41.529926492208;18;145.236.0.13;145.236.0.8;32;145.236.0.8
*R;53146;41.529926492208;18;145.236.0.13;145.236.0.1;32;145.236.0.8
*R;53232;41.530627715401;7;145.236.0.2;145.236.0.1;32;145.236.0.20
*R;53232;41.530627715401;7;145.236.0.2;145.236.0.1;32;145.236.0.20
*R;53241;41.530627725278;20;145.236.0.15;145.236.0.1;32;145.236.0.20
+R;53266;41.530628008141;22;145.236.0.17;145.236.0.20;32;145.236.0.20
+R;53272;41.530628053683;23;145.236.0.18;145.236.0.20;32;145.236.0.20
*R;53272;41.530628053683;23;145.236.0.18;145.236.0.1;32;145.236.0.20
+R;53322;41.530731558313;11;145.236.0.6;145.236.0.4;32;145.236.0.4
*R;53322;41.530731558313;11;145.236.0.6;145.236.0.1;32;145.236.0.4
*R;53322;41.530731558313;11;145.236.0.6;145.236.0.1;32;145.236.0.4
*R;54005;42.00318514921;23;145.236.0.18;145.236.0.1;32;145.236.0.4
*R;54017;42.003185328573;20;145.236.0.15;145.236.0.1;32;145.236.0.4
*R;54067;42.003960504379;14;145.236.0.9;145.236.0.1;32;145.236.0.6
+R;54082;42.003960747597;9;145.236.0.4;145.236.0.6;32;145.236.0.6
+R;54225;42.004671037253;25;145.236.0.20;145.236.0.18;32;145.236.0.18
*R;55416;42.643433034949;22;145.236.0.17;145.236.0.1;32;145.236.0.4
*R;55436;42.643433206131;8;145.236.0.3;145.236.0.1;32;145.236.0.4
*R;55456;42.643433420475;15;145.236.0.10;145.236.0.1;32;145.236.0.4
+R;55555;42.643905155494;25;145.236.0.20;145.236.0.17;32;145.236.0.17
*R;55630;42.645247499201;19;145.236.0.14;145.236.0.1;32;145.236.0.20
*R;55644;42.645247740654;18;145.236.0.13;145.236.0.1;32;145.236.0.20
+R;56178;42.648279382005;13;145.236.0.8;145.236.0.13;32;145.236.0.13
*R;56683;42.810160455871;13;145.236.0.8;145.236.0.2;32;145.236.0.10
*R;56693;42.810160565774;9;145.236.0.4;145.236.0.2;32;145.236.0.10
+R;56698;42.810160656496;22;145.236.0.17;145.236.0.10;32;145.236.0.10
+R;56698;42.810160656496;22;145.236.0.17;145.236.0.2;32;145.236.0.10
*R;56738;42.810612069524;23;145.236.0.18;145.236.0.2;32;145.236.0.17
*R;56738;42.810612069524;23;145.236.0.18;145.236.0.2;32;145.236.0.17
+R;56743;42.810612133898;24;145.236.0.19;145.236.0.2;32;145.236.0.17
+R;56763;42.810612546874;11;145.236.0.6;145.236.0.2;32;145.236.0.17
+R;56778;42.810612742606;15;145.236.0.10;145.236.0.17;32;145.236.0.17
*R;56896;42.811195335834;17;145.236.0.12;145.236.0.2;32;145.236.0.4
+R;57406;42.815369045838;14;145.236.0.9;145.236.0.2;32;145.236.0.6
+R;57513;42.818014505578;12;145.236.0.7;145.236.0.2;32;145.236.0.16
*R;57518;42.818014607554;6;145.236.0.1;145.236.0.2;32;145.236.0.16
+R;57523;42.818014674076;16;145.236.0.11;145.236.0.2;32;145.236.0.16
*R;57528;42.818014689027;10;145.236.0.5;145.236.0.2;32;145.236.0.16
*R;57528;42.818014689027;10;145.236.0.5;145.236.0.2;32;145.236.0.16
*R;58838;43.652717685001;6;145.236.0.1;145.236.0.2;32;145.236.0.16
+R;60157;43.857830647504;24;145.236.0.19;145.236.0.20;32;145.236.0.17
+R;60177;43.857831076297;11;145.236.0.6;145.236.0.20;32;145.236.0.17
+R;60531;43.861666933115;21;145.236.0.16;145.236.0.20;32;145.236.0.12
+R;60542;43.861667145996;18;145.236.0.13;145.236.0.12;32;145.236.0.12
*R;60926;44.178962748566;24;145.236.0.19;145.236.0.20;32;145.236.0.3
+R;61361;44.181792865337;14;145.236.0.9;145.236.0.20;32;145.236.0.6
+R;61633;44.184018078293;12;145.236.0.7;145.236.0.20;32;145.236.0.16
+R;61638;44.184018158702;6;145.236.0.1;145.236.0.20;32;145.236.0.16
+R;61647;44.184018272077;16;145.236.0.11;145.236.0.20;32;145.236.0.16
+R;61652;44.184018311641;10;145.236.0.5;145.236.0.20;32;145.236.0.16
*R;62543;44.201137301896;25;145.236.0.20;145.236.0.2;32;145.236.0.13
*R;62543;44.201137301896;25;145.236.0.20;145.236.0.2;32;145.236.0.13
*R;62553;44.201137492114;13;145.236.0.8;145.236.0.2;32;145.236.0.13
+R;62564;44.201137633796;17;145.236.0.12;145.236.0.13;32;145.236.0.13
*R;62564;44.201137633796;17;145.236.0.12;145.236.0.2;32;145.236.0.13
*R;62564;44.201137633796;17;145.236.0.12;145.236.0.2;32;145.236.0.13
*R;62747;44.201593038273;24;145.236.0.19;145.236.0.2;32;145.236.0.3
*R;62747;44.201593038273;24;145.236.0.19;145.236.0.2;32;145.236.0.3
*R;62814;44.202522610582;23;145.236.0.18;145.236.0.2;32;145.236.0.15
*R;62814;44.202522610582;23;145.236.0.18;145.236.0.2;32;145.236.0.15
-R;62946;44.295730454876;21;145.236.0.16;145.236.0.8;32;145.236.0.8
*R;63092;44.521855435117;22;145.236.0.17;145.236.0.2;32;145.236.0.3
*R;63097;44.521855447441;23;145.236.0.18;145.236.0.2;32;145.236.0.3
*R;63102;44.521855615793;25;145.236.0.20;145.236.0.2;32;145.236.0.3
*R;63121;44.521855690101;9;145.236.0.4;145.236.0.2;32;145.236.0.3
*R;63314;44.522693156417;8;145.236.0.3;145.236.0.1;32;145.236.0.20
*R;63364;44.522864408354;11;145.236.0.6;145.236.0.2;32;145.236.0.19
*R;63401;44.523078747698;13;145.236.0.8;145.236.0.2;32;145.236.0.4
